
time,open,high,low,close,M15 Line,M25 Line,standardized candle (开盘价),standardized candle (最高价,standardized candle (最低价),standardized candle (关闭),Volume,Histogram,MACD,Signal,K,D
2026-02-19T14:00:00+08:00,4997.275,5020.29,4996.765,5018.41,4985.929999999989,4965.442599999993,4996.765,5020.29,4996.765,,15958,1.637787739637723,16.793914008593674,15.156126268955951,63.08058267811191,45.33771217720857
2026-02-19T15:00:00+08:00,5018.405,5021.805,5008.815,5010.305,4986.753666666656,4968.5151999999935,5008.815,5021.805,5008.815,,13633,2.009758749016072,17.66832470522604,15.65856595620997,73.35108398454571,60.407311903883
2026-02-19T16:00:00+08:00,5010.33,5022.17,5006.31,5017.085,4987.855666666656,4971.962199999993,5008.815,5022.17,5008.815,,21946,2.4274757006443686,18.69291058201543,16.26543488137106,81.93102362104607,72.7875634279012
2026-02-19T17:00:00+08:00,5017.23,5020.565,4993.215,4995.67,4987.620666666656,4974.573799999993,4993.215,5020.565,4993.215,,20823,1.047096170290878,17.57430509423466,16.527208923943782,61.20905120270672,72.16371960276615
2026-02-19T18:00:00+08:00,4995.62,4996.25,4981.45,4993.405,4988.01799999999,4977.619999999993,4981.45,4996.25,4981.45,,25227,-0.16821190596999003,16.316944041481293,16.485155947451283,45.021961045308025,62.720678623020255
2026-02-19T19:00:00+08:00,4993.41,4996.48,4977.98,4984.715,4988.284666666656,4980.311599999993,4977.98,4996.25,4977.98,,20125,-1.625993036281848,14.452664652098974,16.078657688380822,16.29413342395844,40.84171522399104
2026-02-19T20:00:00+08:00,4984.725,4992.905,4980.765,4984.97,4988.285333333323,4983.124399999993,4977.98,4992.905,4977.98,,19597,-2.5847773137856684,12.847686046148738,15.432463359934406,7.389331415296148,22.901808628187514
2026-02-19T21:00:00+08:00,4985.02,4998.81,4971.125,4997.17,4989.612666666656,4986.488199999993,4971.125,4992.905,4971.125,,31715,-2.4123457503359216,12.417031172014504,14.829376922350425,9.183615496610678,10.955693445288402
2026-02-19T22:00:00+08:00,4997.12,5010.44,4963.445,5005.795,4991.58899999999,4988.985599999993,4963.445,4992.905,4963.445,,65666,-1.76257908476936,12.626153066388724,14.388732151158084,23.88617730291939,13.486374738275385
2026-02-19T23:00:00+08:00,5005.89,5022.385,4996.095,5013.83,4995.08299999999,4991.347599999993,4996.095,5022.385,4996.095,,77671,-0.8813250143973654,13.287075883161378,14.168400897558744,43.433027388547735,25.50094006269258
2026-02-20T00:00:00+08:00,5013.865,5014.445,4990.22,4995.15,4996.550333333323,4991.481799999993,4990.22,5014.445,4990.22,,36757,-1.6040560888292053,12.163330786522238,13.767386875351443,36.94953115869595,34.75624528338767
2026-02-20T01:00:00+08:00,4995.23,5001.905,4982.84,4985.165,4997.671666666656,4990.970399999994,4982.84,5001.905,4982.84,,34350,-2.7356966653006403,10.347766043725642,13.083462709026282,22.246969352387236,34.209842633210286
2026-02-20T02:00:00+08:00,4985.2,4989.7,4975.41,4981.87,4997.684666666656,4990.222999999994,4975.41,4989.7,4975.41,,40238,-3.631135949776276,8.544542771805936,12.175678721582212,2.511851683443666,20.56945073150893
2026-02-20T03:00:00+08:00,4981.875,4990.495,4978.325,4987.88,4997.913333333322,4989.770399999994,4978.325,4990.495,4978.325,,33230,-3.7294889783177236,7.513817498685057,11.24330647700278,3.9022382359848975,9.55368642393858
2026-02-20T04:00:00+08:00,4987.935,5003.545,4987.915,5001.84,4998.217333333322,4990.3461999999945,4987.915,5003.545,4987.915,,43358,-2.807237268358419,7.734259891554757,10.541497159913176,17.693838588410014,8.035976169279525
2026-02-20T05:00:00+08:00,5001.84,5004.225,4992.065,4996.49,4996.7559999999885,4990.977199999995,4992.065,5004.225,4992.065,,5082,-2.5195570660305506,7.392050827374987,9.911607893405538,27.129746376699174,16.241941067031362
2026-02-20T07:00:00+08:00,5000.805,5008.24,4985.56,4987.795,4995.255333333322,4991.090599999994,4992.065,5008.24,4992.065,,15276,-2.8524221678306443,6.346080183617232,9.198502351447877,26.6809907132271,23.834858559445433
2026-02-20T08:00:00+08:00,4987.955,5007.185,4985.435,5006.645,4994.559333333322,4992.265999999994,4985.435,5007.185,4985.435,,15310,-1.7924249086644117,6.957971215617363,8.750396124281774,32.925367199791225,28.912034763239166
2026-02-20T09:00:00+08:00,5006.635,5014.865,4995.475,4997.145,4994.657666666654,4993.105799999994,4995.475,5014.865,4995.475,,18458,-1.7201207840537656,6.600245144214568,8.320365928268334,33.775930220330615,31.127429377782978
2026-02-20T10:00:00+08:00,4997.135,5007.68,4992.9,4996.29,4994.8499999999885,4994.500599999994,4992.9,5007.68,4992.9,,12599,-1.7150496761607688,6.1765538330673735,7.891603509228142,39.73398847909059,35.47842863307081
2026-02-20T11:00:00+08:00,4996.35,4999.265,4981.67,4988.69,4995.114999999988,4995.122599999994,4981.67,4999.265,4981.67,,12057,-2.1789259538012473,5.167946066976583,7.34687202077783,21.279742141536776,31.59655361365266
2026-02-20T12:00:00+08:00,4988.7,5003.815,4986.96,4999.885,4996.109333333322,4996.384199999994,4986.96,5003.815,4986.96,,7377,-1.7079930022267096,5.211880767994444,6.9198737702211535,23.289211121470213,28.100980580699197
2026-02-20T13:00:00+08:00,4999.925,5012.185,4997.915,5012.185,4997.110333333321,4997.604599999994,4997.915,5012.185,4997.915,,10502,-0.6014154394843398,6.168104470865728,6.769519910350068,36.700563167656206,27.089838810221067
2026-02-20T14:00:00+08:00,5012.09,5030.145,5011.89,5020.79,4998.109999999988,4999.058199999993,5011.89,5030.145,5011.89,,20461,0.611127706318042,7.533429543247621,6.922301836929579,68.45216599955411,42.81398009622685
2026-02-20T15:00:00+08:00,5020.745,5028.36,5006.145,5006.58,4997.626666666654,4999.430199999993,5006.145,5028.36,5006.145,,20150,0.36913162769179575,7.383716371544324,7.014584743852528,71.6790838384524,58.94393766855424
2026-02-20T16:00:00+08:00,5006.605,5031.215,5004.97,5028.995,4999.882999999988,4999.853599999993,5004.97,5028.36,5004.97,,18840,1.5646249882971537,8.97036597922397,7.405740990926817,82.18952429432693,74.10692471077782
2026-02-20T17:00:00+08:00,5029.2,5042.74,5027.625,5027.635,5002.7143333333215,5000.546799999993,5027.625,5042.74,5027.625,,18570,2.0776080890875956,10.002751102286311,7.925143013198715,80.48329081711108,78.11729964996347
2026-02-20T18:00:00+08:00,5027.67,5038.66,5019.52,5034.62,5006.230999999988,5001.248199999993,5019.52,5038.66,5019.52,,18804,2.663738675105769,11.254816357080927,8.591077681975158,98.29376652278415,86.98886054474072
2026-02-20T19:00:00+08:00,5034.615,5034.9,5015.585,5017.435,5008.201333333322,5002.118799999993,5015.585,5034.9,5015.585,,14608,1.7164466201767432,10.736635957196086,9.020189337019342,79.17816244521721,85.98507326170414
2026-02-20T20:00:00+08:00,5017.405,5026.675,5007.285,5025.185,5009.757666666655,5003.389999999993,5007.285,5026.675,5007.285,,26318,1.445074894324458,10.826532954924915,9.381458060600457,67.97761805365928,81.81651567388688
2026-02-20T21:00:00+08:00,5025.19,5048.885,5018.145,5043.48,5012.890333333321,5005.740599999993,5018.145,5048.885,5018.145,,41572,2.2812463372384926,12.233015982148572,9.95176964491008,67.97761805365928,71.71113285084526
2026-02-20T22:00:00+08:00,5043.5,5060.655,5037.31,5054.495,5017.336999999988,5008.521599999994,5037.31,5060.655,5037.31,,62250,3.297978878470264,14.074243242997909,10.776264364527645,87.09322213122623,74.34948607951493
2026-02-20T23:00:00+08:00,5054.65,5064.33,4990.585,5042.805,5019.747666666654,5010.346999999993,5037.31,5064.33,5037.31,,145769,2.918088000238427,14.423874364825679,11.505786364587252,89.30703748754713,81.45929255747755
2026-02-21T00:00:00+08:00,5042.515,5069.475,5038.835,5066.765,5024.388999999987,5012.785799999993,5038.835,5069.475,5038.835,,77125,3.9511839296346913,16.444766276630617,12.493582346995925,89.30703748754713,88.56909903544017
2026-02-21T01:00:00+08:00,5066.745,5076.465,5054.555,5073.12,5029.510999999987,5015.157399999993,5054.555,5076.465,5054.555,,70543,4.683240501290864,18.347632973609507,13.664392472318642,89.30703748754713,89.30703748754713
2026-02-21T02:00:00+08:00,5073.06,5075.16,5053.79,5071.52,5035.032999999988,5018.212199999994,5053.79,5075.16,5053.79,,70369,4.669892252371799,19.50175778778339,14.831865535411591,98.13030328713747,92.24812608741058
2026-02-21T03:00:00+08:00,5071.525,5079.81,5068.785,5079.265,5040.324999999987,5021.976199999993,5068.785,5079.81,5068.785,,31777,4.775770879381778,20.801579134638814,16.025808255257036,98.13030328713747,95.18921468727403
2026-02-21T04:00:00+08:00,5079.26,5098.215,5077.01,5097.02,5045.9806666666545,5026.5821999999935,5077.01,5098.215,5077.01,,50082,5.578758136774759,22.999255926225487,17.420497789450728,98.13030328713747,98.13030328713747
2026-02-21T05:00:00+08:00,5097,5108.72,5091.8,5108.255,5051.811666666655,5031.397199999993,5091.8,5108.72,5091.8,,12440,6.347779373195095,25.355222005944597,19.007442632749502,100,98.7535355247583
2026-02-23T07:00:00+08:00,5118.71,5172.315,5117.815,5165.785,5062.425333333321,5037.954999999994,5117.815,5172.315,5117.815,,35817,9.995168874964044,31.501403726454555,21.50623485149051,100,99.37676776237915
2026-02-23T08:00:00+08:00,5165.79,5166.89,5129.61,5144.65,5070.135666666654,5043.881399999993,5129.61,5172.315,5129.61,,50829,10.212464121587782,34.27181500347524,24.059350881887458,89.42194536743075,96.47398178914356
2026-02-23T09:00:00+08:00,5144.84,5167.935,5139.885,5157.345,5078.782999999987,5050.663399999993,5139.885,5172.315,5139.885,,39468,10.40412706061323,37.064509707654,26.660382647040766,80.93521520619285,90.11905352454119
2026-02-23T10:00:00+08:00,5157.375,5176.95,5156.765,5173.72,5088.056333333321,5057.346399999993,5156.765,5176.95,5156.765,,26656,10.780812770584586,40.1363986102715,29.355585839686913,74.35029577886928,81.56915211749761
2026-02-23T11:00:00+08:00,5173.69,5176.05,5151.775,5166.85,5098.017333333321,5064.134599999993,5151.775,5176.05,5151.775,,24200,9.745707433057213,41.53772013100843,31.792012697951215,73.27584732864013,76.18711943790073
2026-02-23T12:00:00+08:00,5166.84,5168.855,5155.44,5160.955,5107.068666666655,5070.721199999993,5151.775,5168.855,5151.775,,16190,7.9199905337477645,41.692000865135924,33.77201033138816,66.47291374863596,71.36635228538177
2026-02-23T13:00:00+08:00,5160.9,5161.86,5152.165,5158.36,5114.7273333333205,5077.507999999993,5151.775,5161.86,5151.775,,16340,5.886987751042412,41.13074502019117,35.24375726914876,56.121289682915204,65.29001692006374
2026-02-23T14:00:00+08:00,5158.35,5161.755,5145.13,5145.88,5120.8196666666545,5083.347799999993,5145.13,5161.755,5145.13,,17576,3.186380314929565,39.22673266281072,36.040352347881154,34.440459432380266,52.344887621310455
2026-02-23T15:00:00+08:00,5145.93,5154.375,5125.19,5136.835,5127.088333333321,5088.333799999993,5125.19,5154.375,5125.19,,34467,0.42085278999265086,36.566418335371964,36.14556554537931,16.396789840289014,35.65284631852814
2026-02-23T16:00:00+08:00,5136.785,5142.225,5122.22,5140.37,5131.995333333322,5093.116999999993,5122.22,5142.225,5122.22,,24189,-1.4385248640451067,34.347409465322926,35.78593432936803,1.3866090613014392,17.407952777990218
2026-02-23T17:00:00+08:00,5140.31,5150.165,5139.16,5149.5,5137.087333333323,5098.833799999993,5139.16,5150.165,5139.16,,21327,-2.272135166733996,32.94576537095054,35.217900537684535,6.337862077945817,8.04042032651209
2026-02-23T18:00:00+08:00,5149.59,5163.655,5145.16,5162.925,5143.180999999989,5104.1909999999925,5145.16,5163.655,5145.16,,28211,-2.139839614723158,32.543101019280584,34.68294063400374,16.18731247746209,7.970594538903115
2026-02-23T19:00:00+08:00,5162.985,5163.5,5146.36,5149.85,5147.886666666655,5109.079599999993,5146.36,5163.655,5146.36,,20272,-3.095359100978257,30.813741757780917,33.909100858759174,15.2777693277483,12.600981294385404
2026-02-23T20:00:00+08:00,5149.78,5165.555,5145.535,5164.215,5152.3663333333225,5114.2633999999925,5146.36,5165.555,5146.36,,27470,-2.9243984236737433,30.253602829166994,33.17800125284074,16.310063470155807,15.925048425122066
2026-02-23T21:00:00+08:00,5164.2,5165.565,5143.85,5146.375,5154.907666666655,5119.420999999993,5146.36,5165.565,5146.36,,27612,-4.104926412295818,28.046843237470966,32.151769649766784,6.460613070639535,12.682815289514549
2026-02-23T22:00:00+08:00,5146.325,5200.665,5141.615,5192.825,5156.7103333333225,5126.126599999993,5146.36,5200.665,5146.36,,55471,-1.9584625216688956,29.703691497680666,31.66215401934956,23.044377271103173,15.271684603966172
2026-02-23T23:00:00+08:00,5192.69,5205.17,5180.72,5195.97,5160.131666666655,5132.226199999993,5180.72,5205.17,5180.72,,62781,-0.598385959062913,30.91417157052092,31.512557529583834,35.07374701992524,21.52624578722265
2026-02-24T00:00:00+08:00,5195.905,5219.215,5175.805,5210.16,5163.652666666655,5138.452799999994,5180.72,5219.215,5180.72,,60844,0.9037307398695233,32.642220954420736,31.738490214551213,61.250364152423764,39.789496147817395
2026-02-24T01:00:00+08:00,5210.545,5213.575,5191.275,5208.06,5165.941999999987,5145.062999999993,5191.275,5219.215,5191.275,,59375,1.3744824762369916,33.45659330984745,32.08211083361046,72.98417137945127,56.43609418393343
2026-02-24T02:00:00+08:00,5208.09,5215.925,5201.015,5209.48,5168.783999999987,5150.771599999994,5201.015,5219.215,5201.015,,43433,1.395622504073927,33.82663896370286,32.431016459628935,86.710613708197,73.64838308002402
2026-02-24T03:00:00+08:00,5209.525,5218.44,5206.65,5215.635,5172.429333333321,5156.472199999993,5206.65,5219.215,5206.65,,35138,1.4328421604223962,34.222069160156934,32.78922699973454,93.86732990903182,84.52070499889338
2026-02-24T04:00:00+08:00,5215.69,5237.95,5214.875,5236.5,5177.638666666654,5163.071399999993,5214.875,5237.95,5214.875,,46691,2.4136811981596935,35.80632849743415,33.39264729927446,98.40602590328638,92.9946565068384
2026-02-24T05:00:00+08:00,5236.5,5237.415,5226.43,5226.87,5183.037999999987,5168.975599999993,5226.43,5237.95,5226.43,,11220,1.9829244542800666,35.87130286712454,33.888378412844474,91.12087409243895,94.46474330158571
2026-02-24T07:00:00+08:00,5244.98,5250.005,5233.83,5235.81,5189.636333333319,5174.527199999993,5233.83,5250.005,5233.83,,23701,1.870562333102363,36.22658132922243,34.35601899612006,85.51165178402,91.6795172599151
2026-02-24T08:00:00+08:00,5235.87,5238.18,5217.52,5224.185,5195.2239999999865,5179.164399999993,5217.52,5238.18,5217.52,,34133,0.6469803548234978,35.16474443964944,34.51776408482594,69.31977791260347,81.9841012630208
2026-02-24T09:00:00+08:00,5224.19,5224.4,5145.135,5177.375,5197.08233333332,5179.627999999993,5145.135,5224.4,5145.135,,93959,-3.455849613328553,30.19795206816525,33.6538016814938,44.86557048683121,66.56566672781823
2026-02-24T10:00:00+08:00,5177.38,5190.965,5165.46,5189.99,5198.886666666654,5181.441599999994,5145.135,5190.965,5145.135,,37847,-5.3480180620157185,26.968779103974157,32.316797165989875,21.477457093418263,45.220935164284306
2026-02-24T11:00:00+08:00,5189.905,5191.95,5171.02,5172.09,5200.36933333332,5182.0313999999935,5171.02,5191.95,5171.02,,23041,-7.690602897631727,22.703543543950218,30.394146441581945,4.335997631501461,23.559675070583637
2026-02-24T12:00:00+08:00,5172.025,5175.36,5161.12,5168.3,5200.641666666653,5181.814599999992,5161.12,5175.36,5161.12,,18797,-9.274702154418542,18.800768748558767,28.075470902977308,4.335997631501466,10.049817452140392
2026-02-24T13:00:00+08:00,5168.21,5185.88,5164.15,5182.475,5203.0483333333195,5182.439599999992,5164.15,5185.88,5164.15,,29196,-9.132732991287998,16.65955466386731,25.79228765515531,4.7701931094121655,4.480729457471693
2026-02-24T14:00:00+08:00,5182.47,5185.24,5155.905,5173.635,5201.768999999986,5182.946799999992,5155.905,5185.24,5155.905,,29781,-9.364288027094624,14.086927621287032,23.451215648381655,6.362815026131025,5.156335255681547
2026-02-24T15:00:00+08:00,5173.64,5184.15,5164.25,5179.4,5200.6643333333195,5183.788399999993,5155.905,5184.15,5155.905,,33026,-8.864422210153219,12.370687885690131,21.23511009584335,9.98226913392811,7.038425756490429
2026-02-24T16:00:00+08:00,5179.18,5181.955,5165.21,5173.64,5198.2296666666525,5184.898799999993,5155.905,5181.955,5155.905,,22319,-8.647614528993504,10.42559193460147,19.073206463594975,6.62089093460565,7.6553250315549235
2026-02-24T17:00:00+08:00,5173.5,5180.55,5166.565,5171.595,5195.798666666653,5186.289199999993,5155.905,5180.55,5155.905,,11433,-8.362795336671141,8.619712292756049,16.98250762942719,5.629881735222614,7.411013934585452
2026-02-24T18:00:00+08:00,5171.55,5181.49,5163.355,5172.92,5193.361333333319,5187.591199999993,5163.355,5181.49,5163.355,,17586,-7.816152510199629,7.212316991677653,15.028469501877282,3.171432759574598,5.1407351431342825
2026-02-24T19:00:00+08:00,5172.97,5178.67,5171.02,5172.805,5190.505999999986,5188.523399999993,5171.02,5181.49,5171.02,,13127,-7.2081424657401385,6.018291419702109,13.226433885442248,2.997616900358644,3.932977131718614
2026-02-24T20:00:00+08:00,5172.795,5173.58,5145.01,5150.77,5184.790666666652,5188.0371999999925,5145.01,5173.58,5145.01,,32369,-7.975995905292256,3.2564390038269266,11.232434909119183,2.396004183022821,2.855017947652017
2026-02-24T21:00:00+08:00,5151.105,5161.485,5111,5115.145,5177.342333333319,5186.648999999993,5111,5161.485,5111,,58424,-10.415064918833814,-1.786396239423084,8.62866867941073,1.2349990508737507,2.209540044751734
2026-02-24T22:00:00+08:00,5115.14,5139.38,5093.225,5127.885,5170.147333333319,5185.195799999992,5093.225,5139.38,5093.225,,97691,-10.663480099024076,-4.700681444369366,5.96279865465471,7.561869707887951,3.730957647261507
2026-02-24T23:00:00+08:00,5127.9,5155.375,5117.875,5150.385,5165.22733333332,5185.356199999992,5117.875,5155.375,5117.875,,69737,-8.878648935248162,-5.135512514405491,3.74313642084267,26.89421197099953,11.897026909920411
2026-02-25T00:00:00+08:00,5150.39,5152.33,5130.68,5141.975,5162.867333333319,5183.322199999992,5130.68,5155.375,5130.68,,44870,-7.865349904215221,-6.088550959426357,1.7767989447888644,44.56767926286532,26.341253647250934
2026-02-25T01:00:00+08:00,5141.95,5163.86,5141.685,5163.78,5161.119999999985,5182.034599999993,5141.685,5163.86,5141.685,,34112,-5.442573640848774,-5.026418106272104,0.41615553457667076,66.07685688645135,45.84624937343873
2026-02-25T02:00:00+08:00,5163.715,5170.37,5153.575,5160.125,5160.322333333319,5180.033199999993,5153.575,5170.37,5153.575,,34437,-3.8757632840922356,-4.428548570538624,-0.5527852864463881,73.99074458560196,61.545093578306215
2026-02-25T03:00:00+08:00,5160.12,5160.55,5146.39,5153.995,5159.368666666653,5177.870599999992,5146.39,5160.55,5146.39,,32662,-3.0767056321541233,-4.398667326639043,-1.321961694484919,81.66985689335867,73.912486121804
2026-02-25T04:00:00+08:00,5154,5173.31,5146.65,5164.095,5158.14333333332,5176.0551999999925,5146.65,5173.31,5146.65,,41012,-1.7579753059991108,-3.5194308269838075,-1.7614555209846967,83.72594299448053,79.79551482448039
2026-02-25T05:00:00+08:00,5164.02,5165.51,5139.88,5143.925,5156.162666666653,5173.186799999992,5139.88,5165.51,5139.88,,15468,-2.110408140609866,-4.399465696747029,-2.289057556137163,78.31583798453376,81.23721262412433
2026-02-25T07:00:00+08:00,5135.495,5152.46,5128.285,5146.75,5153.985999999987,5169.596799999992,5128.285,5152.46,5128.285,,17741,-2.019521330488842,-4.813459219248216,-2.7939378887593738,76.64015181050632,79.56064426317353
2026-02-25T08:00:00+08:00,5146.76,5156.445,5136.85,5152.375,5152.56833333332,5166.616999999993,5136.85,5156.445,5136.85,,21974,-1.4722424360400619,-4.634240933809451,-3.1619984977693893,72.93892424437716,75.96497134647241
2026-02-25T09:00:00+08:00,5152.37,5189.895,5144.185,5176.685,5152.907666666653,5164.251999999992,5144.185,5189.895,5144.185,,47935,0.528193497848179,-2.5017566254591657,-3.0299501233073447,84.43613262539509,78.00506956009285
2026-02-25T10:00:00+08:00,5176.66,5193.835,5166.495,5180.72,5153.427666666654,5162.5133999999925,5166.495,5193.835,5166.495,,33019,2.0394669607811013,-0.4806164223309679,-2.5200833831120693,94.09257253313336,83.82254313430187
2026-02-25T11:00:00+08:00,5181.045,5190.495,5178.125,5182,5154.040666666653,5162.698399999993,5178.125,5193.835,5178.125,,23656,2.98445338982041,1.2104833541634434,-1.7739700356569665,100.00000000000004,92.84290171950948
2026-02-25T12:00:00+08:00,5181.95,5185.07,5171.815,5182.84,5156.178666666654,5162.412399999993,5171.815,5185.07,5171.815,,10406,3.4900823816446356,2.588632941398828,-0.9014494402458076,100.00000000000004,98.03085751104447
2026-02-25T13:00:00+08:00,5182.845,5210.68,5182.69,5201.705,5161.94933333332,5163.5969999999925,5182.69,5210.68,5182.69,,25705,4.836183522920642,5.143779963404995,0.30759644048435286,100.00000000000004,100.00000000000004
2026-02-25T14:00:00+08:00,5201.72,5201.73,5182.455,5194.66,5166.400999999987,5164.651399999992,5182.455,5201.73,5182.455,,31237,4.973973168645131,6.525062901290767,1.5510897326456354,94.59955317233431,98.19985105744479
2026-02-25T15:00:00+08:00,5194.64,5195.155,5180.325,5184.6,5168.681999999987,5164.736399999992,5180.325,5195.155,5180.325,,17530,4.143446469534069,6.730397819563223,2.5869513500291528,81.07991363877868,91.89315560370433
2026-02-25T16:00:00+08:00,5184.625,5197.265,5184.185,5185.515,5171.584666666653,5165.211599999992,5184.185,5197.265,5184.185,,18111,3.440490534593937,6.887564518271574,3.447073983677637,68.13680986289893,81.27209222467063
2026-02-25T17:00:00+08:00,5185.465,5194.595,5176.635,5193.295,5173.55233333332,5165.767399999992,5176.635,5194.595,5176.635,,25497,3.284610283108705,7.552836837563518,4.268226554454813,65.54450326932663,71.58707559033473
2026-02-25T18:00:00+08:00,5193.3,5195.285,5169.84,5175.275,5174.56233333332,5165.832799999992,5169.84,5194.595,5169.84,,21450,1.8258159540198111,6.5504964969795765,4.724680542959765,56.97881323641551,63.55337545621367
2026-02-25T19:00:00+08:00,5175.27,5182.685,5155.095,5181.695,5176.408999999986,5166.2367999999915,5155.095,5182.685,5155.095,,25313,1.182395031823189,6.202674332738752,5.020279300915563,52.21659297108024,58.24663649227411
2026-02-25T20:00:00+08:00,5181.645,5187.495,5177.33,5182.825,5177.657666666652,5166.632999999992,5177.33,5187.495,5177.33,,21652,0.7434731935559613,5.9496207928605145,5.206147599304553,42.32750918466559,50.50763846405376
2026-02-25T21:00:00+08:00,5182.805,5191.415,5181.1,5185.205,5180.409666666653,5167.128999999992,5181.1,5191.415,5181.1,,31498,0.5338139813113489,5.87341507594374,5.339601094632391,46.26102184032342,46.93504133202307
2026-02-25T22:00:00+08:00,5185.175,5193.315,5158.645,5191.175,5183.371333333319,5168.745199999992,5181.1,5193.315,5181.1,,54356,0.7067315669157166,6.223015553277037,5.51628398636132,47.652367496453245,45.41363284048074
2026-02-25T23:00:00+08:00,5191.095,5202.795,5172.2,5194.875,5186.204666666653,5171.934399999993,5181.1,5202.795,5181.1,,59357,0.9638993710339001,6.721158200153695,5.757258829119795,53.28322934115838,49.06553955931167
2026-02-26T00:00:00+08:00,5194.805,5214.02,5189.87,5212.245,5188.575333333319,5175.3087999999925,5189.87,5214.02,5189.87,,36518,2.1305829614202567,8.420487530895116,6.289904569474859,71.43504625196725,57.45688102985961
2026-02-26T01:00:00+08:00,5212.325,5217.78,5203.7,5206.945,5190.323666666653,5177.571199999992,5203.7,5217.78,5203.7,,37632,2.3545714764419223,9.233118915027262,6.87854743858534,80.63404823907514,68.45077461073357
2026-02-26T02:00:00+08:00,5206.96,5207.645,5200.55,5202.31,5191.677666666652,5179.9845999999925,5200.55,5207.645,5200.55,,12388,2.0130273349456527,9.394831607267406,7.381804272321753,79.60644692075603,77.22518047059947
2026-02-26T03:00:00+08:00,5202.4,5208.445,5191.695,5205.07,5193.159666666653,5181.636199999993,5191.695,5207.645,5191.695,,35579,1.8022661162457938,9.634636917628995,7.832370801383202,68.95241373179869,76.39763629720994
2026-02-26T04:00:00+08:00,5205.085,5206.305,5144.905,5152.55,5189.882666666652,5181.333199999993,5144.905,5206.305,5144.905,,57007,-1.84742263366065,5.523092509307389,7.370515142968039,42.734056796442665,63.76430581633244
2026-02-26T05:00:00+08:00,5152.51,5173.67,5150.58,5163.58,5187.810666666652,5181.7165999999925,5144.905,5173.67,5144.905,,24292,-3.40141863644563,3.118741847411002,6.520160483856632,28.559060714705364,46.748510414315554
2026-02-26T07:00:00+08:00,5173.57,5182.18,5161.46,5163.27,5186.388666666651,5181.683599999993,5161.46,5182.18,5161.46,,24927,-4.276351773911998,1.1747207664666348,5.451072540378632,11.62998561672781,27.6410343759586
2026-02-26T08:00:00+08:00,5163.275,5192.205,5155.13,5188.45,5186.584333333319,5183.464599999993,5161.46,5192.205,5161.46,,36197,-3.0433371007826393,1.646901164400333,4.690238265182972,29.59309301185022,23.260713114427784
2026-02-26T09:00:00+08:00,5188.455,5198.455,5178.53,5191.5,5186.464666666652,5185.254599999993,5178.53,5198.455,5178.53,,53582,-1.9590867637617428,2.241379810480794,4.200466574242537,42.994132089214396,28.072403572597455
2026-02-26T10:00:00+08:00,5191.495,5195.82,5174.07,5184.425,5187.074666666652,5186.536599999992,5174.07,5195.82,5174.07,,37107,-1.6666059160125513,2.1172091792268475,3.7838150952393987,52.979492729911215,41.85557261032526
2026-02-26T11:00:00+08:00,5184.42,5193.835,5182.88,5192.735,5187.810666666653,5187.178599999992,5174.07,5193.835,5174.07,,22341,-0.9000898845174174,2.658702739592627,3.5587926241100445,54.61958590614223,50.1977369084226
2026-02-26T12:00:00+08:00,5192.725,5199.49,5190.415,5192.77,5188.473666666653,5187.660599999992,5190.415,5199.49,5190.415,,15365,-0.40267950159137955,3.05544324712082,3.4581227487121997,54.95853152858559,54.185870054879665
2026-02-26T13:00:00+08:00,5192.81,5205.64,5189.935,5198.365,5189.350999999985,5188.315199999992,5190.415,5205.64,5190.415,,27350,0.25572959891304636,3.7777847473535076,3.522055148440461,61.56961037026239,57.04924260166339
2026-02-26T14:00:00+08:00,5198.395,5199.82,5190.41,5193.32,5189.493999999985,5188.734399999992,5190.41,5199.82,5190.41,,23039,0.30093188100973745,3.8982199997026328,3.5972881186928953,61.242220887217265,59.256787595355064
2026-02-26T15:00:00+08:00,5193.365,5194.935,5179.725,5186.105,5188.9093333333185,5188.110399999991,5179.725,5194.935,5179.725,,20697,-0.1797517843153691,3.372598388298684,3.552350172614053,58.55230267215387,60.45471130987783
2026-02-26T16:00:00+08:00,5186.025,5191.12,5167.7,5179.585,5186.731999999985,5187.507399999991,5167.7,5191.12,5167.7,,36082,-0.9200893743220018,2.4022384547115507,3.3223278290335525,49.807896946171674,56.534140168514256
2026-02-26T17:00:00+08:00,5179.28,5189.65,5174.05,5186.49,5185.368333333318,5187.582999999991,5167.7,5189.65,5167.7,,26136,-0.925514087618784,2.165435219510073,3.0909493071288567,49.12474686026752,52.49498215953101
2026-02-26T18:00:00+08:00,5186.485,5190.335,5165.75,5171.535,5183.316666666652,5187.023799999992,5165.75,5189.65,5165.75,,23868,-1.862969972221871,0.762236841851518,2.625206814073389,42.81205401821433,47.248232608217826
2026-02-26T19:00:00+08:00,5171.505,5178.495,5161.05,5164.88,5180.637333333318,5185.887199999992,5161.05,5178.495,5161.05,,21296,-2.801529256919806,-0.876704757076368,1.9248244998434376,29.209795215424467,40.38219869796877
2026-02-26T20:00:00+08:00,5164.91,5188.095,5157.87,5183.86,5182.7246666666515,5186.230599999992,5157.87,5178.495,5157.87,,30896,-2.0492282389866765,-0.6367107988899079,1.4125174400967686,30.838763321707216,34.286870851782
